rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
1,"spotify:track:7tI8dRuH2Yc6RuoTjxo4dU","Jimin","Who","BIGHIT MUSIC",1,1,442,"128549"
2,"spotify:track:59hVbgr8rfYkDbHfr8RcGI","Kenshi Yonezu","IRIS OUT","Sony Music Labels Inc.",2,2,19,"117511"
3,"spotify:track:4oE7MyJhqSD3BaHRpNs8Nl","Kenshi Yonezu, Hikaru Utada","JANE DOE","Sony Music Labels Inc.",3,3,12,"79375"
4,"spotify:track:3LWVXp636uLT356Rj08Jaz","Jimin","Be Mine","BIGHIT MUSIC",2,4,442,"66979"
5,"spotify:track:27xkOIER6uDLKALIelHylZ","Jin","Don’t Say You Love Me","BIGHIT MUSIC",1,5,141,"60316"
6,"spotify:track:1CPZ5BxNNd0n0nF4Orb9JS","HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast","Golden","K-Pop Demon Hunters",1,6,104,"48973"
7,"spotify:track:2HRgqmZQC0MC7GeNuDIXHN","Jung Kook, Latto","Seven (feat. Latto) (Explicit Ver.)","BIGHIT MUSIC",1,7,813,"40788"
8,"spotify:track:53iuhJlwXhSER5J2IYYv1W","Taylor Swift","The Fate of Ophelia","Taylor Swift",8,-1,1,"32364"
9,"spotify:track:5H1sKFMzDeMtXwND3V6hRY","BLACKPINK","JUMP","YG Entertainment",2,8,84,"31973"
10,"spotify:track:02sy7FAs8dkDNYsHp4Ul3f","Saja Boys, Andrew Choi, Neckwav, Danny Chung, KEVIN WOO, samUIL Lee, KPop Demon Hunters Cast","Soda Pop","K-Pop Demon Hunters",3,14,103,"31933"
11,"spotify:track:3Ua0m0YmEjrMi9XErKcNiR","Jimin","Like Crazy","BIGHIT MUSIC",1,9,924,"31924"
12,"spotify:track:7JQH2lBMZ10ztDnpoeq6Ki","데이먼스 이어 Damons year","yours","WM Korea",6,11,1072,"31779"
13,"spotify:track:7oYCBKvdjrqp5vDbhDBuac","Kenshi Yonezu","KICK BACK","Sony Music Labels Inc.",10,16,463,"28994"
14,"spotify:track:6OWWZtNQORY1McaZmOrwhc","CORTIS","GO!","Republic Records – CORTIS",6,10,26,"28650"
15,"spotify:track:6qafqn8bBMy7t5c5WqpyRk","Jimin","Closer Than This","BIGHIT MUSIC",2,13,652,"27002"
16,"spotify:track:7gMfVc4zfNIxuMyMGglOHa","Jimin","Rebirth (Intro)","BIGHIT MUSIC",4,15,442,"26382"
17,"spotify:track:40UVUuyy5RfpO0awclCttA","ALLDAY PROJECT","FAMOUS","THEBLACKLABEL",2,19,99,"25719"
18,"spotify:track:1sUjTLLCJzcxC15GUBrOlg","aespa","Rich Man","SM Entertainment",3,12,29,"25697"
19,"spotify:track:1agDCV4zQqaFwJQNsTgmL1","Jimin, Loco","Smeraldo Garden Marching Band (feat. Loco)","BIGHIT MUSIC",2,17,463,"25154"
20,"spotify:track:4xeugB5MqWh0jwvXZPxahq","WOODZ","Drowning","EDAM Entertainment",7,20,367,"24563"
21,"spotify:track:1I37Zz2g3hk9eWxaNkj031","Saja Boys, Andrew Choi, Neckwav, Danny Chung, KEVIN WOO, samUIL Lee, KPop Demon Hunters Cast","Your Idol","K-Pop Demon Hunters",6,30,103,"23838"
22,"spotify:track:7bjGlUzfBJovC0jfrObbtS","Mark Vank, Samu","4AM IN IBIZA","ICY",22,28,15,"23651"
23,"spotify:track:3d2bsbugow8JiNvuaRupFH","Jimin, Sofia Carson","Slow Dance (feat. Sofia Carson)","BIGHIT MUSIC",5,21,442,"23184"
24,"spotify:track:2aSfmbpproCPOe2j01WT2a","Lim Young Woong","Eternal Moment","Mulgogi Music",20,22,36,"23184"
25,"spotify:track:7Cnpb1vBbC46RgVyyKLH7p","aespa","Whiplash","SM Entertainment",3,27,348,"22765"
26,"spotify:track:4p0uVFAXKUISu8yp9gNtWE","ILLIT","Billyeoon Goyangi (Do the Dance)","BELIFT LAB",4,25,110,"22344"
27,"spotify:track:02BcXEH1zJYbXSabPtNlKf","Don Toliver, Doja Cat, F1 The Album","Lose My Mind (feat. Doja Cat) [From F1® The Movie]","Atlantic Records",5,23,97,"21918"
28,"spotify:track:5EoV2HmAlkqN1XvsIjOBZZ","Hearts2Hearts","STYLE","SM Entertainment",8,26,108,"21745"
29,"spotify:track:651GMkAaR0JbpzZXRvdQ3D","Lim Young Woong","ULSSIGU","Mulgogi Music",28,29,36,"21284"
30,"spotify:track:3yWuTOYDztXjZxdE2cIRUa","Taylor Swift","Opalite","Taylor Swift",30,-1,1,"20935"
31,"spotify:track:7G7mSV4BebkoHWwKTDvXu9","V, Park Hyo Shin","Winter Ahead (with PARK HYO SHIN)","BIGHIT MUSIC",2,18,309,"20858"
32,"spotify:track:4ecdsGz3Hg6TKPwQ0ZOdJz","CORTIS","FaSHioN","Republic Records – CORTIS",12,24,26,"20552"
33,"spotify:track:1jgTiNob5cVyXeJ3WgX5bL","Taylor Swift","Elizabeth Taylor","Taylor Swift",33,-1,1,"20002"
34,"spotify:track:7kjVCymE7vn0HizmGCGFWQ","Lim Young Woong","Heavenly Ever After","Mulgogi Music / ADA",9,35,173,"19783"
35,"spotify:track:4CRhJHHbH9Awx7z7xRAdPP","Lim Young Woong","Unread Message","Mulgogi Music",27,33,36,"19625"
36,"spotify:track:2KslE17cAJNHTsI2MI0jb2","Jung Kook","Standing Next to You","BIGHIT MUSIC",3,31,700,"19519"
37,"spotify:track:1ic3Thr0mG0IsBE98pPcQ2","aespa","Dirty Work","SM Entertainment",4,32,99,"19100"
38,"spotify:track:1z5ebC9238uGoBgzYyvGpQ","ROSÉ","toxic till the end","Atlantic Records, THEBLACKLABEL",2,34,303,"19076"
39,"spotify:track:1TPHGTbSlEiZh9MvQDpMcY","Lim Young Woong","Left in the Rain","Mulgogi Music",32,36,36,"18955"
40,"spotify:track:0CWk3LG8MXMA3TE61y5zPB","Lim Young Woong","Wild flower","Mulgogi Music",36,37,35,"18406"
41,"spotify:track:7hYI4QprQ3hMqp56ul6uEv","Lim Young Woong","Melody for You","Mulgogi Music",38,38,35,"18371"
42,"spotify:track:2penachGpHAHaMQGo1j1Tz","Lim Young Woong","Wonderful Life","Mulgogi Music",35,40,35,"18247"
43,"spotify:track:15HNdxGKNCIO9pgaY4n7FU","OFFICIAL HIGE DANDISM","Pretender","PONY CANYON INC.",39,41,467,"18243"
44,"spotify:track:01qFKNWq73UfEslI0GvumE","Jung Kook, Jack Harlow","3D (feat. Jack Harlow)","BIGHIT MUSIC",2,39,736,"17787"
45,"spotify:track:5qCu3KDSEoojJ4Rh5OzHm3","Lim Young Woong","I’m sorry, But…","Mulgogi Music",42,44,35,"17742"
46,"spotify:track:2TOpItg5NsMsFV58nZm5XN","Lim Young Woong","I’m HERO","Mulgogi Music",36,45,36,"17610"
47,"spotify:track:1aKvZDoLGkNMxoRYgkckZG","ILLIT","Magnetic","BELIFT LAB",1,47,558,"17598"
48,"spotify:track:3WvM2dIR9iIxMGNMP7WsNw","HANRORO","Landing in Love","authentic",29,48,81,"17467"
49,"spotify:track:0dS2u2UFd88TIzDDaZDLvS","d4vd","Here With Me","Darkroom/Interscope Records",23,52,987,"17366"
50,"spotify:track:7wLJ4xzxNss5abZ1kXs242","Car, the garden","Closely Far Away","니즈뮤직",19,64,391,"17233"
51,"spotify:track:06o2o3TpyR8eGU2ANK21Lp","LEE CHANHYUK","Endangered Love","YG Entertainment",22,43,71,"17115"
52,"spotify:track:2Gs0iF27my40p0dANv2rAg","MXZI, Dj Samir, DJ Javi26","MONTAGEM XONADA","Lunar Media",42,67,47,"17019"
53,"spotify:track:04TshWXkhV1qkqHzf31Hn6","Kenshi Yonezu","Lemon","Sony Music Labels Inc.",25,50,1068,"16732"
54,"spotify:track:3RXUgPNIbUgFxsDWuBQEt6","HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast","How It’s Done","K-Pop Demon Hunters",7,62,103,"16723"
