rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
1,"spotify:track:7tI8dRuH2Yc6RuoTjxo4dU","Jimin","Who","BIGHIT MUSIC",1,1,340,"190166"
2,"spotify:track:27xkOIER6uDLKALIelHylZ","Jin","Don’t Say You Love Me","BIGHIT MUSIC",1,2,39,"88043"
3,"spotify:track:2HRgqmZQC0MC7GeNuDIXHN","Jung Kook, Latto","Seven (feat. Latto) (Explicit Ver.)","BIGHIT MUSIC",1,3,711,"52758"
4,"spotify:track:40UVUuyy5RfpO0awclCttA","ALLDAY PROJECT","FAMOUS","THEBLACKLABEL",4,-1,1,"51429"
5,"spotify:track:4p0uVFAXKUISu8yp9gNtWE","ILLIT","Billyeoon Goyangi (Do the Dance)","BELIFT LAB",4,4,8,"50165"
6,"spotify:track:7gMfVc4zfNIxuMyMGglOHa","Jimin","Rebirth (Intro)","BIGHIT MUSIC",4,5,340,"48269"
7,"spotify:track:3LWVXp636uLT356Rj08Jaz","Jimin","Be Mine","BIGHIT MUSIC",2,7,340,"37868"
8,"spotify:track:3Ua0m0YmEjrMi9XErKcNiR","Jimin","Like Crazy","BIGHIT MUSIC",1,6,822,"35681"
9,"spotify:track:7G7mSV4BebkoHWwKTDvXu9","V, Park Hyo Shin","Winter Ahead (with PARK HYO SHIN)","BIGHIT MUSIC",2,8,207,"31136"
10,"spotify:track:2NOMOpss7BmEXTL9f1koqn","ALLDAY PROJECT","WICKED","THEBLACKLABEL",10,-1,1,"28333"
11,"spotify:track:1agDCV4zQqaFwJQNsTgmL1","Jimin, Loco","Smeraldo Garden Marching Band (feat. Loco)","BIGHIT MUSIC",2,9,361,"27535"
12,"spotify:track:6qafqn8bBMy7t5c5WqpyRk","Jimin","Closer Than This","BIGHIT MUSIC",2,10,550,"27394"
13,"spotify:track:5EoV2HmAlkqN1XvsIjOBZZ","Hearts2Hearts","STYLE","SM Entertainment",8,20,6,"26871"
14,"spotify:track:2GMKQPMXdOGXsQkDYBN6wF","MAKTUB","시작의 아이 ハジマリのコ (Starting With You)","WM Korea",10,13,31,"25806"
15,"spotify:track:4xeugB5MqWh0jwvXZPxahq","WOODZ","Drowning","EDAM Entertainment",7,12,265,"25588"
16,"spotify:track:01qFKNWq73UfEslI0GvumE","Jung Kook, Jack Harlow","3D (feat. Jack Harlow)","BIGHIT MUSIC",2,11,634,"25368"
17,"spotify:track:3d2bsbugow8JiNvuaRupFH","Jimin, Sofia Carson","Slow Dance (feat. Sofia Carson)","BIGHIT MUSIC",5,14,340,"24842"
18,"spotify:track:45zLrK0668WQ5JFMyiYmCS","Jimin","Interlude : Showtime","BIGHIT MUSIC",8,18,340,"24297"
19,"spotify:track:4H6s1mTZcjHAMU36ZF3Xoz","Jin","Nothing Without Your Love","BIGHIT MUSIC",9,16,39,"23529"
